sample_id,file_name,split,session_id,conveyor_id,label_code,quality_status,source_path,checksum,review_status,model_use,notes,fault_type
SAMPLE-0001,test2026/test/anomaly_id_01_00000000.wav,,SESSION-0001,CV-01,abnormal,good,test2026/test/anomaly_id_01_00000000.wav,a5c76c64ef5b8df6e532fa436a6671ea2f2ecce870805e7f337ca427ea8f4662,,eval,machine_id_01. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Idler Bearing Failure
SAMPLE-1012,test2026/test/anomaly_id_03_00000256.wav,,SESSION-1012,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000256.wav,6fa2986141aff3a5e83476aea7117a5b34177708a19b26c9d104433bf2799c15,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1013,test2026/test/anomaly_id_03_00000257.wav,,SESSION-1013,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000257.wav,39afe104de9627a529c202c2337ffd30c9bd10267dc11ca18187f996ecc1124e,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1014,test2026/test/anomaly_id_03_00000258.wav,,SESSION-1014,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000258.wav,e2754c7bf28ef9d7b7e31eb4375c5897cca66c7504567be9fc36c425e7afc1e0,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1015,test2026/test/anomaly_id_03_00000259.wav,,SESSION-1015,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000259.wav,6fe8824970f70febc5652dcf5b7e75e790f88a1f0e408a1a0e6dd85c7f4fa39c,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1016,test2026/test/anomaly_id_03_00000260.wav,,SESSION-1016,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000260.wav,e31230f54e3ab2e7808edb8bee6447b6f0b1362474890fa6181a01a1c9f840ec,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1017,test2026/test/anomaly_id_03_00000261.wav,,SESSION-1017,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000261.wav,9c5b76b8ca8259bdf2f711c19286ba9ddac2e615c1c6628005cb436ac5b81201,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1018,test2026/test/anomaly_id_03_00000262.wav,,SESSION-1018,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000262.wav,15e52d178b0b06164c8ca8d632a7fadc461aca8ce27f919ac4fca802bfa86225,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1019,test2026/test/anomaly_id_03_00000263.wav,,SESSION-1019,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000263.wav,a6fc46d49d0bbbe3b72ff4958195398ecbdb2ffdba7c77acbb2f826ed2b198eb,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1020,test2026/test/anomaly_id_03_00000264.wav,,SESSION-1020,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000264.wav,b0bfe95b1c68a1081778ae6c5530ac68f4c46c8220cd3306e9f7d0fc36b5590a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1021,test2026/test/anomaly_id_03_00000265.wav,,SESSION-1021,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000265.wav,aa37809569b6c5c4182741bd9066594ab41645599a3ff98e92759819cdeaed3f,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1022,test2026/test/anomaly_id_03_00000266.wav,,SESSION-1022,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000266.wav,53615ba80fcc8e9c65c35f1aeccafdcfbe3688a94c2ead9f9b8ee86c83034482,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1023,test2026/test/anomaly_id_03_00000267.wav,,SESSION-1023,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000267.wav,65fda4a2037464f3f6abd7fe33dbf42989840b06fed9d42f9818d8efdf42714a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1024,test2026/test/anomaly_id_03_00000268.wav,,SESSION-1024,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000268.wav,0ab961ec757639177da69d4127cd202bf5795b30082397e8ab2dd8a5fdcb2d34,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1025,test2026/test/anomaly_id_03_00000269.wav,,SESSION-1025,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000269.wav,825618480669edd7a10e2bb6f7131b5ba1ccfc9d41e618874dfc761fee8e60fb,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1026,test2026/test/anomaly_id_03_00000270.wav,,SESSION-1026,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000270.wav,adcc382e1318dd918e3199a9977e47f0dba5dafb06a568ffe6f0536d2bd976e7,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1027,test2026/test/anomaly_id_03_00000271.wav,,SESSION-1027,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000271.wav,e91303cbbfa023da927cc17af5ffb2c2d4a045ed0dcd6331d5be76251c244968,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1028,test2026/test/anomaly_id_03_00000272.wav,,SESSION-1028,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000272.wav,3783cfbaaa3c8282a3d8db8268b3fdd54001b337fbd230a52e6ef54ef8b8dd4a,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1029,test2026/test/anomaly_id_03_00000273.wav,,SESSION-1029,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000273.wav,50b5a7aa1f5cbee7571d64021456b35bd4ba03661acd9d3738d9d50ce1f849a8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1030,test2026/test/anomaly_id_03_00000274.wav,,SESSION-1030,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000274.wav,fe968895d0bea2d52d45c0e35f668eab98da97d1879e0f380d8a727d01864a8c,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1031,test2026/test/anomaly_id_03_00000275.wav,,SESSION-1031,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000275.wav,a7573a590c2b7d483a4a718eb3a0d83f7849b650d42b19e1a56d2a25f20ad874,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1032,test2026/test/anomaly_id_03_00000276.wav,,SESSION-1032,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000276.wav,f3c171f4ebe7dd7109818fedf3abdf8c0b84a3315d19b93b5ab1235ef5cb7758,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1033,test2026/test/anomaly_id_03_00000277.wav,,SESSION-1033,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000277.wav,f2bca5e41037e064dc4c3cf9c8f323578a9aa6e46f0ff55c24225ce206937684,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1034,test2026/test/anomaly_id_03_00000278.wav,,SESSION-1034,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000278.wav,9ac4dbad84f000ff4ec06c18eb02da85c2dfd33479ddb416cbd22506a2ad67d1,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1035,test2026/test/anomaly_id_03_00000279.wav,,SESSION-1035,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000279.wav,c71daa185da5d88e4c52790992079b72b268ae66f358c33d2bc6401dbd0a7fa9,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1036,test2026/test/anomaly_id_03_00000280.wav,,SESSION-1036,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000280.wav,136a2fc9dfda71f2116bfa01f60bbae63506dcf3430ecd3de92466c92f5b4f8b,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1037,test2026/test/anomaly_id_03_00000281.wav,,SESSION-1037,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000281.wav,c07d5a9955b323420c35b5687975636d0c7db8376a9d16ffb05185a5004cbfac,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1038,test2026/test/anomaly_id_03_00000282.wav,,SESSION-1038,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000282.wav,f158b1f6a1646a0f25b58ae4059eb9c5f814baa2e9d034239d1c8c55b55b8490,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1039,test2026/test/anomaly_id_03_00000283.wav,,SESSION-1039,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000283.wav,fffff9871151a6f707d6090e363fd9e726b3c656a5e6360b13f009d0ce3f61e8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1040,test2026/test/anomaly_id_03_00000284.wav,,SESSION-1040,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000284.wav,fc855c5ccf123aea4da5c4ecb7181acc6f6c84dace71fa0fc4cd50172e7a8f8b,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1041,test2026/test/anomaly_id_03_00000285.wav,,SESSION-1041,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000285.wav,92828f7b59880e2f1b17863b8388f5fc34ba243055f25181e3650fb24a3359c5,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1042,test2026/test/anomaly_id_03_00000286.wav,,SESSION-1042,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000286.wav,f2c4bbe1f726b6ec45920e83b0002b275358ea97d285dd56226fb986ba2c0c76,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1043,test2026/test/anomaly_id_03_00000287.wav,,SESSION-1043,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000287.wav,729df5f30c055cc6efea0f88f5e58a3fb9a442a34fc333d6592580f4a83625f4,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1044,test2026/test/anomaly_id_03_00000288.wav,,SESSION-1044,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000288.wav,ca368220c528fa5e8bf72904de92a222a294142da357762ce560b206b664463e,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1045,test2026/test/anomaly_id_03_00000289.wav,,SESSION-1045,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000289.wav,fb8ff41228946947ca57121132a159b35d3d33dd0df8183b2c8e5ada46b819d3,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1046,test2026/test/anomaly_id_03_00000290.wav,,SESSION-1046,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000290.wav,ad9c9cd2d0d364df632ce7bf257d0547c5003582cbd2af59b4a673b3391de706,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1047,test2026/test/anomaly_id_03_00000291.wav,,SESSION-1047,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000291.wav,0b79724b37255ef3935f3af5d65b5239b14347bd934f7c0ea9aea7cdfeb0d850,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1048,test2026/test/anomaly_id_03_00000292.wav,,SESSION-1048,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000292.wav,81126d5662333798b53c3c3d2da2d831b9929c8ce663443f87f86622cadf2c6c,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1049,test2026/test/anomaly_id_03_00000293.wav,,SESSION-1049,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000293.wav,303919d7e1943de30ca198496b81d7450dc8314548f8c70ba219c7835670ded0,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1050,test2026/test/anomaly_id_03_00000294.wav,,SESSION-1050,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000294.wav,d0e8eedc3b3c1608c2ae268ab3d8e675686b2465e5e312ffcdb40b00104c937f,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1051,test2026/test/anomaly_id_03_00000295.wav,,SESSION-1051,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000295.wav,3113ab1b91f706fa4295505f924063e58a7eb5616910b5c3e8dda62da4e9ecb9,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1052,test2026/test/anomaly_id_03_00000296.wav,,SESSION-1052,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000296.wav,8d24cd1accf1aef70e6f5782a72e51fd8da4d9c54a14cd87bb30f56f9e2dc6c3,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1053,test2026/test/anomaly_id_03_00000297.wav,,SESSION-1053,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000297.wav,3b890453b1262a098f3e13e1aae0e70be2e3bad5e8a29595d1ffd81f3bfc0f70,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1054,test2026/test/anomaly_id_03_00000298.wav,,SESSION-1054,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000298.wav,84b398448324076884cbda15d9c083f221b226553fde81f4222c9d8db6bb8b42,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1055,test2026/test/anomaly_id_03_00000299.wav,,SESSION-1055,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000299.wav,0b46d4d0c4e476716f343c5e7391524da82876210d043a9db8331fa8600bb2ff,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1056,test2026/test/anomaly_id_03_00000300.wav,,SESSION-1056,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000300.wav,74df048f72a663c7fa67c80fc1385f0031f37d01ab7b0d97536da2f2d6b491f9,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1057,test2026/test/anomaly_id_03_00000301.wav,,SESSION-1057,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000301.wav,89cd6d08d5b5d9e530589c465d222f848d6878a816470a7a5bcf13a0a77b5fe8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1058,test2026/test/anomaly_id_03_00000302.wav,,SESSION-1058,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000302.wav,6d5fa6ba0c04e4999a6978dfc7ddce5030038020b3ad88c0fb27a24842f7a6a8,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1059,test2026/test/anomaly_id_03_00000303.wav,,SESSION-1059,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000303.wav,662bc872e6ced6c0ef3dc4017d55bbb7dc91dbdce84495e567aadf145b294acb,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1060,test2026/test/anomaly_id_03_00000304.wav,,SESSION-1060,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000304.wav,af6f6bfcabd52756440d490db399ab0975cb5a9e73f267e377ed609347c2fb15,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1061,test2026/test/anomaly_id_03_00000305.wav,,SESSION-1061,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000305.wav,c7d6abaad7282cb4b7748ccca14348ab3a316119a306e6f0219d5cdfa7265c01,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1062,test2026/test/anomaly_id_03_00000306.wav,,SESSION-1062,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000306.wav,aa9fcc7597380a81a2fd6e684f661a592c1c5745c3eb19dde39fdcc56f476662,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1063,test2026/test/anomaly_id_03_00000307.wav,,SESSION-1063,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000307.wav,adf849f49b575c62dfb38750dbbb525717e9802d4681655feb22c0a48caf39bc,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1064,test2026/test/anomaly_id_03_00000308.wav,,SESSION-1064,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000308.wav,62bb7036206ccff32f21314fbd7866e1a8dfcf387b3ab2ee3c9217f469fc2544,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
SAMPLE-1065,test2026/test/anomaly_id_03_00000309.wav,,SESSION-1065,CV-01,abnormal,good,test2026/test/anomaly_id_03_00000309.wav,fbcfcb0aa15866f528c17b8eb603467fb4d72799847d6b12b9314975bf08d58f,,eval,machine_id_03. DCASE ToyConveyor public benchmark audio; machine-id synthetic osmosis; no fault-type labels; not plant field data.,Splice Failure Belt Tear
